Sample,Mean Wind Power,MeanLoad,Standard Deviation,Average,Variability,WindShare,LowPower,MedPower,HighPower,LowVar,MedVar,HighVar,LowWind,HighWind,Checksum,,,,Max average wind power,Max average wind power,Max wind power std deviation,Max average in sample,Max std deviation in sample,Max load,Number of samples
519,2032.299167,88775.92292,1242.350597,0.156330705,0.318551435,0.022892459,1,0,0,0,1,0,1,0,3,,,,,,,,,,
520,1998.18,85295.16875,572.9164213,0.153706154,0.146901646,0.023426649,1,0,0,1,0,0,1,0,3,,,,,,,,,,
521,782.4204167,85535.85792,207.1852803,0.060186186,0.053124431,0.00914728,1,0,0,1,0,0,1,0,3,,,,,,,,,,
522,1302.1525,81775.23458,332.0787538,0.100165577,0.085148398,0.015923556,1,0,0,1,0,0,1,0,3,,,,,,,,,,
523,2151.410833,73832.81417,701.9509981,0.165493141,0.179987435,0.029138952,1,0,0,1,0,0,1,0,3,,,,,,,,,,
524,3657.504167,71509.895,965.2595622,0.281346474,0.247502452,0.051146826,1,0,0,1,0,0,1,0,3,,,,,,,,,,
525,1929.7425,81988.40625,547.0086481,0.148441731,0.140258628,0.023536773,1,0,0,1,0,0,1,0,3,,,,,,,,,,
526,1186.613333,81194.62417,774.4194668,0.091277949,0.198569094,0.014614432,1,0,0,1,0,0,1,0,3,,,,,,,,,,
527,1617.725833,78561.05167,460.31718,0.124440449,0.118030046,0.020591957,1,0,0,1,0,0,1,0,3,,,,,,,,,,
528,1095.214583,77542.91917,611.6669635,0.084247276,0.156837683,0.014123979,1,0,0,1,0,0,1,0,3,,,,,,,,,,
529,320.3679167,73298.54208,293.1521326,0.024643686,0.075167213,0.004370727,1,0,0,1,0,0,1,0,3,,,,,,,,,,
530,1711.60125,70539.95625,1150.764182,0.131661635,0.295067739,0.02426428,1,0,0,1,0,0,1,0,3,,,,,,,,,,
531,5087.866667,74640.63167,934.7673691,0.391374359,0.239683941,0.068164839,0,1,0,1,0,0,1,0,3,,,,,,,,,,
532,5521.035417,85936.22417,1578.333445,0.424695032,0.404700883,0.06424573,0,1,0,0,1,0,1,0,3,,,,,,,,,,
533,3350.329167,82329.92042,1565.641955,0.257717628,0.401446655,0.040693944,1,0,0,0,1,0,1,0,3,,,,,,,,,,
534,1001.939583,78273.39417,547.9240688,0.077072276,0.140493351,0.012800513,1,0,0,1,0,0,1,0,3,,,,,,,,,,
535,1043.378333,81303.31542,689.1559627,0.080259872,0.176706657,0.012833159,1,0,0,1,0,0,1,0,3,,,,,,,,,,
536,2502.6225,83713.51,1014.540968,0.192509423,0.26013871,0.029895085,1,0,0,1,0,0,1,0,3,,,,,,,,,,
537,2664.896667,81346.31,864.3816875,0.204992051,0.22163633,0.032759896,1,0,0,1,0,0,1,0,3,,,,,,,,,,
538,2535.424583,85131.78875,1018.069096,0.19503266,0.261043358,0.029782348,1,0,0,1,0,0,1,0,3,,,,,,,,,,
539,3056.07375,94458.375,923.5823718,0.235082596,0.236815993,0.032353656,1,0,0,1,0,0,1,0,3,,,,,,,,,,
540,2251.465,94163.23292,727.0588088,0.173189615,0.186425336,0.023910235,1,0,0,1,0,0,1,0,3,,,,,,,,,,
541,1947.301667,88082.55583,855.103839,0.149792436,0.219257395,0.022107688,1,0,0,1,0,0,1,0,3,,,,,,,,,,
542,2532.092917,88021.23833,632.2389439,0.194776378,0.16211255,0.02876684,1,0,0,1,0,0,1,0,3,,,,,,,,,,
543,2331.609167,94993.44208,1067.546222,0.179354551,0.273729801,0.024544949,1,0,0,1,0,0,1,0,3,,,,,,,,,,
544,3396.106667,91546.48042,901.2426583,0.261238974,0.231087861,0.037097075,1,0,0,1,0,0,1,0,3,,,,,,,,,,
545,2948.389583,87456.07042,765.1133599,0.226799199,0.196182913,0.033712807,1,0,0,1,0,0,1,0,3,,,,,,,,,,
546,4018.931667,92304.7425,1027.033927,0.30914859,0.263342033,0.043539818,0,1,0,1,0,0,1,0,3,,,,,,,,,,
547,1328.319167,90061.93875,780.4615034,0.102178397,0.200118334,0.014748952,1,0,0,1,0,0,1,0,3,,,,,,,,,,
548,1457.55625,88373.37083,700.3150521,0.112119712,0.179567962,0.016493161,1,0,0,1,0,0,1,0,3,,,,,,,,,,
549,3070.875833,91644.80917,1228.179782,0.236221218,0.314917893,0.033508454,1,0,0,0,1,0,1,0,3,,,,,,,,,,
550,3539.119167,93616.43917,1772.896466,0.272239936,0.454588838,0.037804463,1,0,0,0,1,0,1,0,3,,,,,,,,,,
551,2012.409583,89868.46417,988.9283886,0.154800737,0.253571382,0.022392834,1,0,0,1,0,0,1,0,3,,,,,,,,,,
552,1506.04625,87270.36708,959.4896543,0.115849712,0.246022988,0.017257247,1,0,0,1,0,0,1,0,3,,,,,,,,,,
553,3030.692917,97412.61667,1481.580798,0.233130224,0.379892512,0.031111914,1,0,0,0,1,0,1,0,3,,,,,,,,,,
554,4221.766667,99075.64417,1218.745995,0.324751282,0.312498973,0.042611549,0,1,0,0,1,0,1,0,3,,,,,,,,,,
555,5413.742917,97589.29833,1246.088193,0.416441763,0.319509793,0.05547476,0,1,0,0,1,0,1,0,3,,,,,,,,,,
556,3629.114167,93090.245,1158.366532,0.279162628,0.297017059,0.038984903,1,0,0,1,0,0,1,0,3,,,,,,,,,,
557,2608.772917,91038.435,817.0310359,0.20067484,0.209495137,0.028655731,1,0,0,1,0,0,1,0,3,,,,,,,,,,
558,2688.405417,83593.10375,1331.287836,0.206800417,0.341355855,0.032160612,1,0,0,0,1,0,1,0,3,,,,,,,,,,
559,5821.557083,86357.43292,1090.463795,0.447812083,0.279606101,0.067412345,0,1,0,1,0,0,1,0,3,,,,,,,,,,
560,1580.633333,90221.1775,1018.859827,0.121587179,0.261246109,0.017519538,1,0,0,1,0,0,1,0,3,,,,,,,,,,
561,886.5566667,88468.32,387.8292341,0.068196667,0.099443393,0.010021177,1,0,0,1,0,0,1,0,3,,,,,,,,,,
562,1542.502083,87957.13792,544.0323705,0.118654006,0.13949548,0.017536974,1,0,0,1,0,0,1,0,3,,,,,,,,,,
563,2824.819167,87273.35417,861.1343457,0.217293782,0.220803678,0.032367487,1,0,0,1,0,0,1,0,3,,,,,,,,,,
564,1819.852917,88481.19583,1108.624476,0.139988686,0.284262686,0.02056768,1,0,0,1,0,0,1,0,3,,,,,,,,,,
565,1510.5425,83677.15208,549.0530147,0.116195577,0.140782824,0.01805203,1,0,0,1,0,0,1,0,3,,,,,,,,,,
566,1001.344583,83494.01958,700.3823935,0.077026506,0.179585229,0.01199301,1,0,0,1,0,0,1,0,3,,,,,,,,,,
567,1794.430833,92389.52083,628.8983838,0.138033141,0.161255996,0.01942245,1,0,0,1,0,0,1,0,3,,,,,,,,,,
568,1543.327083,89941.67625,503.2085834,0.118717468,0.129027842,0.017159199,1,0,0,1,0,0,1,0,3,,,,,,,,,,
569,1866.455,88366.22292,931.5753877,0.143573462,0.238865484,0.021121815,1,0,0,1,0,0,1,0,3,,,,,,,,,,
570,3674.3575,90556.59458,1018.880421,0.282642885,0.26125139,0.040575261,1,0,0,1,0,0,1,0,3,,,,,,,,,,
571,1944.322083,93166.73667,1019.348168,0.149563237,0.261371325,0.020869273,1,0,0,1,0,0,1,0,3,,,,,,,,,,
572,3634.73625,88029.11292,1249.724069,0.279595096,0.320442069,0.041290161,1,0,0,0,1,0,1,0,3,,,,,,,,,,
573,4213.074167,86059.76375,1722.901308,0.324082628,0.441769566,0.048955214,0,1,0,0,1,0,1,0,3,,,,,,,,,,
574,1790.86375,91064.67125,630.8493895,0.13775875,0.161756254,0.019665845,1,0,0,1,0,0,1,0,3,,,,,,,,,,
575,3036.094167,88514.38875,964.3991535,0.233545705,0.247281834,0.034300572,1,0,0,1,0,0,1,0,3,,,,,,,,,,
576,6056.020833,83562.69125,1356.921408,0.465847756,0.347928566,0.072472784,0,1,0,0,1,0,1,0,3,,,,,,,,,,
577,3376.431667,78555.01083,878.74098,0.259725513,0.2253182,0.042981748,1,0,0,1,0,0,1,0,3,,,,,,,,,,
578,6872.697917,79421.87208,716.6652411,0.528669071,0.183760318,0.086534071,0,1,0,1,0,0,0,1,3,,,,,,,,,,
579,7019.762917,75693.9775,689.8927792,0.539981763,0.176895584,0.092738724,0,1,0,1,0,0,0,1,3,,,,,,,,,,
580,7742.085,74313.01917,836.4556349,0.595545,0.214475804,0.104182081,0,1,0,1,0,0,0,1,3,,,,,,,,,,
581,5718.538333,78901.255,1402.040647,0.439887564,0.359497602,0.072477153,0,1,0,0,1,0,1,0,3,,,,,,,,,,
582,2539.389167,76621.16042,903.1751954,0.195337628,0.231583383,0.033142139,1,0,0,1,0,0,1,0,3,,,,,,,,,,
583,1390.519167,76398.47833,799.7204633,0.106963013,0.205056529,0.018200875,1,0,0,1,0,0,1,0,3,,,,,,,,,,
584,3258.33125,77257.48792,1025.092906,0.250640865,0.262844335,0.042174957,1,0,0,1,0,0,1,0,3,,,,,,,,,,
585,4031.855,78090.73375,955.4616495,0.310142692,0.244990167,0.05163039,0,1,0,1,0,0,1,0,3,,,,,,,,,,
586,1141.99875,74714.26292,771.1899794,0.087846058,0.19774102,0.015284883,1,0,0,1,0,0,1,0,3,,,,,,,,,,
587,2762.742917,77240.13792,976.4337574,0.212518686,0.25036763,0.035768229,1,0,0,1,0,0,1,0,3,,,,,,,,,,
588,3938.254167,88470.13583,1206.285993,0.302942628,0.309304101,0.044515069,0,1,0,0,1,0,1,0,3,,,,,,,,,,
589,3072.17375,92926.05042,1395.397111,0.236321058,0.357794131,0.033060415,1,0,0,0,1,0,1,0,3,,,,,,,,,,
590,4434.19625,93859.62667,869.1247833,0.341092019,0.222852509,0.04724285,0,1,0,1,0,0,1,0,3,,,,,,,,,,
591,3191.69375,93783.63542,1088.802598,0.245514904,0.279180153,0.034032523,1,0,0,1,0,0,1,0,3,,,,,,,,,,
592,3401.722083,91970.5125,1139.414532,0.261670929,0.292157572,0.036987095,1,0,0,1,0,0,1,0,3,,,,,,,,,,
593,5186.749583,85442.3925,915.2163311,0.398980737,0.234670854,0.060704639,0,1,0,1,0,0,1,0,3,,,,,,,,,,
594,5650.217917,85313.25833,1027.610014,0.434632147,0.263489747,0.066229072,0,1,0,1,0,0,1,0,3,,,,,,,,,,
595,2200.8325,84882.3725,1397.628552,0.169294808,0.358366295,0.025928028,1,0,0,0,1,0,1,0,3,,,,,,,,,,
596,2634.26,89712.11875,821.2634208,0.202635385,0.210580364,0.02936348,1,0,0,1,0,0,1,0,3,,,,,,,,,,
597,1890.037083,82640.79625,405.2912072,0.145387468,0.103920822,0.022870509,1,0,0,1,0,0,1,0,3,,,,,,,,,,
598,1930.571667,80229.7875,908.7306196,0.148505513,0.233007851,0.024063029,1,0,0,1,0,0,1,0,3,,,,,,,,,,
599,2862.215833,73348.7375,742.8630906,0.220170449,0.190477716,0.039022019,1,0,0,1,0,0,1,0,3,,,,,,,,,,
600,1805.649583,65294.36083,579.0526351,0.138896122,0.148475035,0.02765399,1,0,0,1,0,0,1,0,3,,,,,,,,,,
601,5528.5325,62722.54208,1218.715553,0.425271731,0.312491167,0.088142673,0,1,0,0,1,0,0,1,3,,,,,,,,,,
602,6929.896667,73560.52708,1106.419963,0.533068974,0.283697427,0.094206729,0,1,0,1,0,0,0,1,3,,,,,,,,,,
603,8158.299583,79250.05792,1061.668253,0.627561506,0.272222629,0.102943768,0,1,0,1,0,0,0,1,3,,,,,,,,,,
604,7792.6775,82472.8725,841.1317424,0.599436731,0.215674806,0.094487766,0,1,0,1,0,0,0,1,3,,,,,,,,,,
605,6011.35625,84226.44917,1596.26298,0.462412019,0.4092982,0.07137136,0,1,0,0,1,0,1,0,3,,,,,,,,,,
606,3356.352917,81346.42042,1320.408817,0.258180994,0.338566363,0.041259995,1,0,0,0,1,0,1,0,3,,,,,,,,,,
607,3217.412083,71623.01208,1193.573789,0.247493237,0.306044561,0.044921485,1,0,0,0,1,0,1,0,3,,,,,,,,,,
608,4437.55375,67229.08917,828.4748809,0.341350288,0.212429457,0.066006454,0,1,0,1,0,0,1,0,3,,,,,,,,,,
609,5677.697083,74795.41375,895.9877085,0.436745929,0.229740438,0.075909696,0,1,0,1,0,0,0,1,3,,,,,,,,,,
610,2537.965417,76341.55583,1235.564775,0.195228109,0.316811481,0.033244874,1,0,0,0,1,0,1,0,3,,,,,,,,,,
611,2455.82,77242.94333,784.4197621,0.188909231,0.201133272,0.031793454,1,0,0,1,0,0,1,0,3,,,,,,,,,,
612,2956.055833,77792.76208,820.0464605,0.22738891,0.210268323,0.037999111,1,0,0,1,0,0,1,0,3,,,,,,,,,,
613,2892.782917,77089.70833,1093.967838,0.222521763,0.280504574,0.037524891,1,0,0,1,0,0,1,0,3,,,,,,,,,,
614,3993.104583,69941.235,1615.514652,0.307161891,0.414234526,0.05709228,0,1,0,0,1,0,1,0,3,,,,,,,,,,
615,5461.10375,68625.05458,1039.029669,0.420084904,0.266417864,0.079578862,0,1,0,1,0,0,0,1,3,,,,,,,,,,
616,3196.325833,78575.3375,1385.200728,0.245871218,0.355179674,0.040678487,1,0,0,0,1,0,1,0,3,,,,,,,,,,
617,4701.232917,76114.75042,928.0228547,0.361633301,0.237954578,0.06176507,0,1,0,1,0,0,1,0,3,,,,,,,,,,
618,4663.293333,72709.93208,1151.317355,0.358714872,0.295209578,0.064135575,0,1,0,1,0,0,1,0,3,,,,,,,,,,
619,5653.797083,70202.20583,765.4303735,0.434907468,0.196264198,0.080535889,0,1,0,1,0,0,0,1,3,,,,,,,,,,
620,6982.54375,67782.265,1019.801696,0.53711875,0.261487614,0.103014317,0,1,0,1,0,0,0,1,3,,,,,,,,,,
621,6271.204167,62651.77333,1164.020881,0.482400321,0.298466893,0.100096196,0,1,0,1,0,0,0,1,3,,,,,,,,,,
622,1929.679583,61347.48833,959.5263615,0.148436891,0.2460324,0.031454908,1,0,0,1,0,0,1,0,3,,,,,,,,,,
623,582.7816667,70152.3975,285.1490413,0.044829359,0.073115139,0.008307366,1,0,0,1,0,0,1,0,3,,,,,,,,,,
624,770.2783333,72742.2875,571.6944711,0.059252179,0.146588326,0.010589141,1,0,0,1,0,0,1,0,3,,,,,,,,,,
625,2718.141667,73535.72792,1487.496704,0.209087821,0.381409411,0.036963552,1,0,0,0,1,0,1,0,3,,,,,,,,,,
626,5848.32125,74276.95542,870.3857007,0.449870865,0.223175821,0.078736685,0,1,0,1,0,0,0,1,3,,,,,,,,,,
627,3102.61125,71457.61667,1008.46641,0.238662404,0.258581131,0.043418902,1,0,0,1,0,0,1,0,3,,,,,,,,,,
628,7309.985417,64142.69208,1680.64224,0.562306571,0.430933908,0.113964431,0,1,0,0,1,0,0,1,3,,,,,,,,,,
629,8654.21125,63427.28083,1825.1997,0.665708558,0.467999923,0.136443044,0,0,1,0,1,0,0,1,3,,,,,,,,,,
630,9560.836667,71700.11667,616.668701,0.735448974,0.15812018,0.133344785,0,0,1,1,0,0,0,1,3,,,,,,,,,,
631,4979.022083,71407.62917,1512.64434,0.383001699,0.387857523,0.069726752,0,1,0,0,1,0,1,0,3,,,,,,,,,,
632,2931.40375,70390.40958,1111.985503,0.225492596,0.285124488,0.041644931,1,0,0,1,0,0,1,0,3,,,,,,,,,,
633,7422.903333,71090.26125,1654.793638,0.570992564,0.424306061,0.104415193,0,1,0,0,1,0,0,1,3,,,,,,,,,,
634,4546.905417,69879.26417,1387.049642,0.349761955,0.355653754,0.065068021,0,1,0,0,1,0,1,0,3,,,,,,,,,,
635,2708.88375,64351.83083,1084.550738,0.208375673,0.278089933,0.042094898,1,0,0,1,0,0,1,0,3,,,,,,,,,,
636,7958.517083,62750.02042,1284.805406,0.612193622,0.329437283,0.126828916,0,1,0,0,1,0,0,1,3,,,,,,,,,,
637,9662.63875,69648.47625,757.2620611,0.743279904,0.194169759,0.138734388,0,0,1,1,0,0,0,1,3,,,,,,,,,,
638,5279.765,70388.32125,2291.367894,0.406135769,0.587530229,0.075009105,0,1,0,0,1,0,0,1,3,,,,,,,,,,
639,5317.04375,71705.06167,685.225106,0.409003365,0.175698745,0.074151582,0,1,0,1,0,0,1,0,3,,,,,,,,,,
640,3179.405417,71819.94292,2341.651116,0.244569647,0.600423363,0.044269116,1,0,0,0,0,1,1,0,3,,,,,,,,,,
641,6941.580417,70504.5075,963.8465195,0.533967724,0.247140133,0.098455839,0,1,0,1,0,0,0,1,3,,,,,,,,,,
642,7408.270833,64695.03958,2018.78181,0.569866987,0.517636362,0.114510647,0,1,0,0,1,0,0,1,3,,,,,,,,,,
643,2989.2725,61539.88042,1781.186404,0.229944038,0.456714463,0.048574558,1,0,0,0,1,0,1,0,3,,,,,,,,,,
644,5467.435417,68978.81042,1840.528592,0.420571955,0.471930408,0.079262536,0,1,0,0,1,0,0,1,3,,,,,,,,,,
645,5922.1275,69429.45875,1165.257512,0.455548269,0.298783977,0.085297043,0,1,0,1,0,0,0,1,3,,,,,,,,,,
646,10195.44875,70213.46333,2568.215165,0.784265288,0.658516709,0.145206464,0,0,1,0,0,1,0,1,3,,,,,,,,,,
647,7468.349167,70617.65875,3556.610844,0.574488397,0.911951498,0.10575753,0,1,0,0,0,1,0,1,3,,,,,,,,,,
648,4611.344167,68685.43625,1806.893969,0.354718782,0.463306146,0.067137146,0,1,0,0,1,0,1,0,3,,,,,,,,,,
649,7157.205833,64063.28958,1946.482619,0.550554295,0.499098107,0.11172086,0,1,0,0,1,0,0,1,3,,,,,,,,,,
650,5710.57,61025.06,1346.473063,0.439274615,0.345249503,0.093577458,0,1,0,0,1,0,0,1,3,,,,,,,,,,
651,4422.254583,68509.21083,927.5499692,0.340173429,0.237833325,0.064549781,0,1,0,1,0,0,1,0,3,,,,,,,,,,
652,6938.108333,69276.65542,1843.03438,0.533700641,0.472572918,0.10015074,0,1,0,0,1,0,0,1,3,,,,,,,,,,
653,7983.76375,69773.92667,404.138296,0.614135673,0.103625204,0.114423312,0,1,0,1,0,0,0,1,3,,,,,,,,,,
654,8755.067083,71080.30708,928.4287114,0.673466699,0.238058644,0.123171486,0,0,1,1,0,0,0,1,3,,,,,,,,,,
655,6850.862083,70382.25625,1503.610228,0.526989391,0.385541084,0.097337915,0,1,0,0,1,0,0,1,3,,,,,,,,,,
656,4860.395833,64697.2375,1136.998716,0.373876603,0.291538132,0.075125245,0,1,0,1,0,0,0,1,3,,,,,,,,,,
657,7619.58,62804.23708,470.8160466,0.586121538,0.120722063,0.121322706,0,1,0,1,0,0,0,1,3,,,,,,,,,,
658,6138.335,69898.44333,1651.920562,0.472179615,0.423569375,0.087817907,0,1,0,0,1,0,0,1,3,,,,,,,,,,
659,5479.565,70229.46625,744.1525355,0.421505,0.190808342,0.078023731,0,1,0,1,0,0,0,1,3,,,,,,,,,,
660,6105.692083,70589.10167,2366.227887,0.469668622,0.606725099,0.086496243,0,1,0,0,0,1,0,1,3,,,,,,,,,,
661,11041.09,70576.06917,781.7636377,0.849314615,0.200452215,0.156442405,0,0,1,1,0,0,0,1,3,,,,,,,,,,
662,7244.130833,70267.20375,1985.802457,0.557240833,0.509180117,0.103094053,0,1,0,0,1,0,0,1,3,,,,,,,,,,
663,7244.091667,65187.44917,1695.704003,0.557237821,0.434795898,0.111127092,0,1,0,0,1,0,0,1,3,,,,,,,,,,
664,8789.014583,62592.11542,1330.872281,0.676078045,0.341249303,0.14041728,0,0,1,0,1,0,0,1,3,,,,,,,,,,
665,9397.60375,69752.70208,694.5103179,0.722892596,0.178079569,0.134727451,0,0,1,1,0,0,0,1,3,,,,,,,,,,
666,8271.847083,71427.79208,1854.310851,0.636295929,0.475464321,0.115807123,0,1,0,0,1,0,0,1,3,,,,,,,,,,
667,9564.204167,69990.26917,1491.085188,0.735708013,0.382329535,0.136650484,0,0,1,0,1,0,0,1,3,,,,,,,,,,
668,11583.56333,71571.00458,772.143195,0.891043333,0.197985435,0.161847153,0,0,1,1,0,0,0,1,3,,,,,,,,,,
669,5316.035417,72253.46292,1370.698368,0.408925801,0.35146112,0.073574818,0,1,0,0,1,0,1,0,3,,,,,,,,,,
670,4714.651667,69497.64875,1432.577382,0.362665513,0.367327534,0.06783901,0,1,0,0,1,0,1,0,3,,,,,,,,,,
671,6145.777917,70978.57333,1478.964812,0.472752147,0.379221747,0.086586383,0,1,0,0,1,0,0,1,3,,,,,,,,,,
672,4752.94875,76149.52458,2969.900023,0.365611442,0.761512827,0.062416,0,1,0,0,0,1,1,0,3,,,,,,,,,,
673,7185.9625,74481.10625,1723.843611,0.552766346,0.442011182,0.096480341,0,1,0,0,1,0,0,1,3,,,,,,,,,,
674,8427.435417,71638.09792,1918.708722,0.648264263,0.491976595,0.117639017,0,1,0,0,1,0,0,1,3,,,,,,,,,,
675,6925.185417,61209.31625,323.6356554,0.532706571,0.082983501,0.113139402,0,1,0,1,0,0,0,1,3,,,,,,,,,,
676,4766.335833,63376.38208,1214.153977,0.366641218,0.311321533,0.075206815,0,1,0,0,1,0,0,1,3,,,,,,,,,,
677,1599.282917,66362.72375,973.1303521,0.123021763,0.249520603,0.024099115,1,0,0,1,0,0,1,0,3,,,,,,,,,,
678,656.6254167,67658.74542,386.253667,0.050509647,0.099039402,0.00970496,1,0,0,1,0,0,1,0,3,,,,,,,,,,
679,2233.257917,74014.76333,1072.180931,0.171789071,0.274918187,0.030173141,1,0,0,1,0,0,1,0,3,,,,,,,,,,
680,4090.902917,73922.50833,271.66639,0.31468484,0.069658049,0.055340423,0,1,0,1,0,0,1,0,3,,,,,,,,,,
681,3878.677083,75951.06292,800.6492439,0.298359776,0.205294678,0.051068108,1,0,0,1,0,0,1,0,3,,,,,,,,,,
682,4210.705417,77109.0875,1054.048708,0.323900417,0.270268899,0.054607123,0,1,0,1,0,0,1,0,3,,,,,,,,,,
683,8507.60875,76528.43292,977.1240354,0.654431442,0.250544624,0.111169253,0,0,1,1,0,0,0,1,3,,,,,,,,,,
684,8030.135,71235.68583,1147.166232,0.617702692,0.294145188,0.112726296,0,1,0,1,0,0,0,1,3,,,,,,,,,,
